-0.081543;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;﻿Security
-0.01485;-0.062907;0.010039;0.156338;-0.085828;-0.082349;0.030458;-0.007831;0.013447;0.085777;-0.063239;-0.0624;0.00641;0.05474;-0.03195;0.044392;0.062513;0.038092;-0.025576;-0.138047;0.001471;0.041718;0.004167;0.06477;-0.04159;-0.078746;-0.073557;0.130408;-0.03996;0.044863;0.016433;-0.053011;0.036497;-0.111877;0.026872;0.004887;-0.015673;-0.017019;0.082089;0.079446;0.112493;-0.084141;0.058757;0.016558;-0.008563;-0.028802;-0.03457;-0.064469;-0.02587;0.05111;-0.104492;-0.088649;-0.081014;-0.062393;-0.016558;-0.031361;-0.026024;-0.053723;-0.004343;-0.047988;-0.062331;-0.038452;-0.038795;-0.021784;-0.061227;-0.04551;-0.004464;0.065776;-0.054151;0.091997;0.013322;0.004417;0.044852;-0.050778;-0.178936;-0.076257;0.117967;0.049575;-0.050087;0.025529;-0.090192;-0.097496;0.07355;-0.020027;0.039431;-0.004296;-0.067987;0.164329;0.014349;0.015699;-0.001323;-0.102926;0.00515;-0.037253;0.018569;0.004292;0.054168;0.014466;0.043149;-0.016224;0.017029;0.010053;-0.018314;0.010414;-0.01587;0.037364;-0.063245;0.006535;0.011256;-0.009435;-0.035924;-0.063721;0.004524;-0.006552;0.065735;0.108295;-0.043647;-0.089155;0.092053;0.118497;-0.109591;-0.009358;-0.037028;0.119546;0.065125;-0.102115;0.001753;-0.036467;0.048977;0.096477;0.01304;0.018425;-0.062996;0.044397;-0.049996;-0.085045;-0.023491;0.041879;-0.035023;0.11636;-0.029152;-0.158779;0.003308;0.010412;-0.030205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-0.0118;-0.083563;0.016768;0.117497;-0.07005;-0.058984;0.003766;0.00045;0.02704;0.097547;-0.042954;-0.050598;-0.005961;0.027443;0.007538;0.043384;0.044811;0.097709;0.031256;-0.134907;-0.01059;0.041838;0.006089;0.077079;-0.035238;-0.0926;-0.033456;0.127742;0.002448;-0.039312;-0.000274;-0.029226;0.07828;-0.135385;0.019936;-0.072343;0.000934;-0.060717;0.119685;0.109071;0.113037;-0.037576;0.078085;0.071639;0.002323;-0.056197;-0.002691;-0.055548;0.037844;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0.034438;0.079412;0.067799;0.048956;-0.035855;-0.041948;-0.040605;0.018022;0.170366;0.042675;0.007013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0.023375;-0.02328;0.07016;-0.007033;-0.052711;0.016222;0.024758;-0.00433;0.132216;0.013104;-0.037523;-0.132528;-0.06979;0.025391;-0.084434;0.013845;0.095067;0.021068;-0.140203;-0.132113;0.003398;-0.03822;-0.145818;0.151272;-0.024151;-0.05009;-0.079147;0.071004;0.038395;-0.096591;0.054898;-0.101678;0.051057;-0.036233;-0.004966;-0.131346;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
0.008495;-0.117575;-0.017203;0.153711;-0.095141;-0.052562;0.063062;0.053778;-0.006953;0.069267;-0.015708;-0.035744;0.001448;0.067116;0.058648;0.009757;0.10548;0.062411;0.005151;-0.155305;-0.013574;0.05575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-0.076761;-0.003191;-0.053636;0.138647;-0.097151;-0.051748;0.023838;-0.034697;0.018508;0.08888;-0.054322;-0.025273;-0.070675;0.031721;-0.044137;0.088846;0.063803;0.116455;-0.013036;-0.157278;-0.068167;0.008442;0.045608;0.072118;-0.083635;-0.101922;-0.111921;0.105819;-0.091874;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-0.002882;-0.147104;-0.009063;0.184529;-0.081599;-0.12219;0.027014;0.006669;-0.017637;0.113762;-0.052398;-0.039385;0.003866;0.070809;0.037829;0.056296;0.089849;0.055926;0.004352;-0.182223;-0.042731;0.060304;-0.019879;0.099558;-0.077305;-0.060804;-0.038768;0.160667;-0.051966;-0.026724;-0.016797;-0.019061;0.056457;-0.121651;0.019974;-0.029234;-0.00743;-0.047953;0.132651;0.110116;0.141661;-0.077236;0.070083;0.089545;0.012297;-0.050407;-0.029683;-0.063694;0.027082;0.109918;-0.120669;-0.13216;-0.157909;-0.132342;0.008884;-0.033076;-0.008302;-0.037679;-0.032667;-0.059289;-0.103357;-0.062105;0.005889;0.016366;-0.134615;-0.053104;0.016226;0.013574;-0.071827;0.076652;0.027119;0.032795;0.072342;-0.090462;-0.211729;-0.129988;0.130348;0.086088;-0.07936;0.023927;-0.091339;-0.1427;0.080659;-0.028245;0.046647;0.080604;-0.095875;0.147148;-0.017059;-0.023139;-0.07297;-0.183159;0.0161;-0.067258;0.039853;0.042996;0.123555;-0.046143;0.050129;-0.0141;0.009583;0.045148;-0.04453;-0.006344;-0.047264;0.070941;-0.087579;-0.007612;0.008352;-0.022418;-0.052996;-0.068502;0.071138;-0.032387;0.067826;0.168188;-0.087553;-0.15492;0.066659;0.096639;-0.127446;-0.05563;-0.034566;0.123521;0.094903;-0.078779;-0.011181;0.003134;-0.047321;0.110207;0.035497;0.043816;-0.050875;0.06726;-0.008969;-0.096949;-0.029986;0.051862;-0.054626;0.132108;-0.079802;-0.209734;-0.004987;0.006143;-0.020211;0.139718;-0.05549;0.030189;-0.047682;0.000213;0.112971;0.02508;-0.039184;0.032885;-0.017629;-0.062721;-0.015438;-0.026856;-0.180614;-0.015988;-0.021492;0.137574;0.044678;-0.036767;-0.024214;-0.094627;0.050412;0.037034;-0.089923;0.088723;-0.101016;0.013708;-0.028787;-0.113736;0.06627;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0.032303;-0.045937;0.098045;0.087324;-0.067675;-0.129242;0.078364;-0.070221;0.117202;0.104454;-0.041954;-0.000373;-0.004427;0.093099;-0.061773;0.063278;0.037376;0.020906;-0.04007;-0.135778;0.068122;0.002078;-0.014313;0.0418;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0.010724;-0.148845;0.020675;0.163123;-0.068497;-0.1112;0.0087;0.006766;-0.055977;0.148575;-0.042202;-0.050995;-0.023848;0.135947;0.04348;0.042507;0.031833;0.024068;0.008793;-0.216512;-0.04721;0.039;-0.013366;0.080461;-0.111717;-0.085176;-0.015862;0.162771;-0.047068;-0.000798;0.011471;-0.061613;0.032735;-0.122855;0.053184;-0.030459;-0.020849;-0.007148;0.117974;0.108424;0.165718;-0.08518;0.041615;0.125808;-0.014802;-0.039887;-0.050245;-0.06299;0.022647;0.11964;-0.118255;-0.105421;-0.111205;-0.161922;0.033433;-0.045454;-0.045807;-0.056628;-0.014562;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
